"TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","LineOfCode","HasTitle","HasFavicon","Robots","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasPasswordField","Bank","Pay","Crypto","NoOfImage","NoOfCSS","NoOfJS","label"
180,2,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,286,1,0,0,0,0,0,0,0,0,0,0,9,0,0,1
113,3,1,0,407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,817,1,1,0,0,0,19,0,1,1,1,0,9,2,29,1
96,3,1,0,887,1,1,1,0,0,1,0,0,0,1,0,27,10,12,1
96,3,1,0,1837,1,0,0,0,0,19,0,1,1,1,0,30,6,30,1
172,2,2,0,825,1,1,1,0,0,3,0,0,0,0,0,26,4,28,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,3,5,12,475,1,0,0,0,0,0,0,0,0,0,0,10,2,1,0
242,3,1,0,1308,1,1,0,0,0,0,0,0,0,1,0,14,4,13,1
50,2,2,0,2048,1,0,1,0,0,1,0,0,0,1,0,46,7,12,1
335,3,5,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,746,1,0,1,0,0,0,0,0,0,1,0,13,16,27,1
96,3,1,0,597,1,1,0,0,0,0,0,0,0,1,0,20,2,15,1
180,2,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
258,3,1,0,556,1,1,0,0,0,3,0,0,0,1,0,19,5,10,1
96,3,1,0,2129,1,1,0,0,0,19,0,1,1,1,0,92,5,24,1
345,2,4,0,549,1,0,0,0,1,0,0,0,0,1,0,6,7,6,1
45,3,1,0,30,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0
96,3,1,0,1495,1,1,0,0,0,0,0,0,0,0,0,47,3,20,1
96,3,1,0,992,1,0,0,0,0,1,0,0,0,0,0,103,3,7,1
96,3,1,0,256,1,0,0,0,0,1,0,0,0,0,0,9,8,15,1
356,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,1,0,737,1,1,0,0,0,0,0,0,0,1,0,18,4,5,1
45,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
96,3,1,0,2510,1,0,1,0,0,0,1,0,0,0,0,104,41,24,1
96,3,1,0,530,1,1,1,0,0,0,0,0,0,0,1,14,1,5,1
96,3,1,0,981,1,1,0,0,0,1,0,0,0,1,0,29,21,30,1
50,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,990,1,0,1,0,0,0,0,0,0,0,0,54,19,12,1
345,2,2,0,787,1,0,1,0,0,0,1,1,1,0,0,19,17,14,1
282,2,2,0,484,1,0,0,0,0,23,0,0,1,1,0,7,7,12,0
96,3,1,0,271,1,1,0,0,0,0,0,0,1,1,0,19,3,9,0
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,1,0,66,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
112,2,1,0,2057,1,1,1,0,0,0,0,0,0,0,0,0,4,4,1
347,2,2,0,1071,1,1,0,0,0,1,0,0,0,1,0,33,22,30,1
116,2,1,0,3064,1,1,0,0,0,0,0,0,0,0,0,55,13,32,1
96,3,1,0,666,1,1,0,0,0,2,0,0,0,0,0,32,1,10,1
345,2,2,0,896,1,0,0,0,2,1,0,0,0,1,0,8,1,16,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2,1,0,4853,1,1,1,0,0,42,0,0,0,0,0,169,26,36,1
96,3,1,0,975,1,0,0,0,0,0,0,0,0,0,0,6,8,22,1
96,3,1,0,2142,1,1,1,0,0,0,0,1,0,0,0,30,14,59,1
242,3,1,0,775,1,1,0,1,2,0,0,0,0,0,0,29,1,12,1
50,2,2,0,2891,1,1,1,0,0,2,1,0,0,0,0,98,23,36,1
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,365,1,0,0,0,0,1,0,0,0,0,0,20,7,11,1
242,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,103,1,0,0,0,0,0,0,0,1,0,0,14,1,0,0
346,2,1,0,25464,1,1,1,0,0,2,1,1,0,0,0,262,16,13,1
96,3,1,0,456,1,1,1,0,0,5,0,0,0,1,0,26,1,15,1
345,2,2,0,1180,1,0,0,0,0,2,0,0,0,0,0,16,8,15,1
168,2,1,0,4338,1,1,1,0,0,1,0,0,1,1,0,75,5,26,1
362,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,297,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
221,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,2,1,0,152,1,1,0,0,0,0,0,0,0,0,0,4,0,6,1
96,3,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,2488,1,1,1,0,0,0,0,0,1,1,0,90,3,3,1
248,2,1,0,2899,1,1,1,0,0,1,0,0,1,1,0,59,42,45,1
287,2,1,0,226,1,1,0,0,0,0,0,0,0,0,0,3,4,3,1
96,3,1,0,2074,1,1,1,0,0,2,0,0,0,1,0,38,7,27,1
142,2,1,0,2532,1,1,0,0,1,0,0,0,0,0,0,126,16,10,1
96,3,1,0,121,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1
136,2,1,0,11837,1,1,1,0,0,7,0,1,0,1,0,454,3,17,1
96,3,1,0,460,1,0,0,0,0,0,0,0,0,0,0,33,15,8,1
94,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2,1,0,516,1,1,0,0,1,10,0,0,0,0,0,18,14,17,1
50,2,1,0,120,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0
47,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,3,0,1926,1,1,0,0,0,0,0,0,0,1,0,12,1,6,1
96,3,1,0,6520,1,1,0,0,0,0,0,0,0,0,0,219,2,7,1
242,3,3,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,523,1,0,1,0,0,2,0,0,0,0,0,32,8,12,1
96,3,1,0,1472,1,0,0,0,0,0,0,0,0,1,0,68,9,6,1
45,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,103,1,0,0,0,0,0,0,0,1,0,0,14,1,0,0
123,3,1,0,2469,1,1,0,0,0,5,0,0,0,1,1,18,8,17,1
370,2,2,0,1829,1,0,0,0,5,7,0,0,0,1,0,91,6,20,1
96,3,1,0,472,1,0,1,1,0,1,0,0,0,1,0,0,2,18,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,639,1,1,1,0,0,1,0,0,0,0,0,17,5,10,1
302,4,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,761,1,1,1,0,0,0,0,0,0,1,0,14,8,5,1
362,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,250,1,1,0,0,0,0,0,1,0,0,0,0,6,3,0
96,3,1,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,1,0,489,1,1,0,0,0,0,0,0,0,0,0,13,5,1,1
96,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,2,1,0,7994,1,1,0,0,0,0,0,0,0,1,0,43,2,12,1
153,2,1,0,2516,1,1,1,0,0,2,0,1,1,1,0,132,7,13,1
258,3,1,0,2670,1,1,1,0,0,0,0,0,0,0,0,51,1,4,1
96,3,1,0,1162,1,1,1,0,0,0,0,0,0,0,0,21,41,48,1
206,4,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,977,1,1,0,0,0,0,0,0,0,0,1,32,5,8,1
290,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,755,1,0,1,0,1,0,0,0,0,0,0,14,48,92,1
258,3,1,0,1558,1,0,1,0,1,2,0,0,0,1,0,24,37,44,1
96,3,0,0,865,1,1,0,0,0,12,0,0,1,1,0,2,131,87,0
258,3,1,0,2141,1,1,1,0,0,3,0,0,0,0,0,158,9,17,1
96,3,1,0,1297,1,0,0,0,0,0,0,0,0,0,0,57,2,13,1
361,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,3,1,0,740,1,0,0,0,0,1,0,0,1,1,1,42,26,23,1
96,3,1,0,507,1,1,1,0,0,4,0,0,0,0,0,21,27,48,1
93,2,1,0,1808,1,1,0,0,0,1,0,1,0,0,0,36,5,13,1
96,3,1,0,2495,1,0,0,0,0,19,0,1,1,1,0,53,4,21,1
96,3,1,0,5391,1,1,0,0,0,2,0,0,1,1,1,98,4,15,1
50,2,2,0,7262,1,0,0,0,0,20,0,1,1,1,0,68,78,24,1
258,3,1,0,1687,1,1,1,0,0,2,1,0,0,1,0,45,34,30,1
175,2,1,0,906,1,1,0,0,0,6,0,0,0,0,0,17,2,6,1
67,2,1,0,1772,1,1,0,0,0,3,0,0,0,0,0,25,2,6,1
96,3,1,0,906,1,0,1,0,0,0,0,1,0,1,0,11,12,16,1
96,3,1,0,936,1,1,1,0,0,2,0,0,0,1,0,22,9,26,1
339,2,2,0,1579,1,1,0,0,0,6,0,0,1,1,1,20,27,167,1
96,3,1,0,1287,1,1,1,0,0,0,0,0,0,0,0,45,1,10,1
335,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,1556,1,0,1,0,0,3,0,0,0,0,0,73,2,14,1
96,3,1,0,759,1,0,1,0,1,1,0,0,0,1,0,9,21,29,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2,1,0,1069,1,1,0,0,0,5,0,0,0,0,0,6,12,10,1
150,3,1,0,607,1,1,0,0,0,0,0,0,0,0,0,22,4,14,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,5067,1,0,0,0,0,19,0,1,1,1,0,415,3,20,1
164,4,1,0,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,2,1,0,1541,1,1,1,0,0,0,0,0,0,0,0,22,5,5,1
258,3,1,0,1353,1,0,0,0,0,3,0,0,0,1,0,24,19,15,1
270,2,2,0,95,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,746,1,0,1,0,0,0,0,0,0,1,0,37,10,24,1
96,3,1,0,446,1,1,0,0,0,1,0,0,0,0,0,18,10,14,1
345,2,2,0,4743,1,1,0,0,0,3,0,0,0,1,0,26,6,17,1
96,3,1,0,2012,1,0,0,0,0,19,0,1,1,1,0,112,3,18,1
255,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2,3,0,3241,1,1,1,0,0,1,0,0,0,1,0,51,45,70,1
96,3,1,0,4835,1,0,0,0,0,19,0,1,1,1,0,93,77,29,1
96,3,1,0,2799,1,1,1,0,0,11,0,0,0,0,0,40,10,12,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3510,1,0,0,0,1,0,0,0,0,0,0,74,12,18,1
180,2,1,0,62,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,974,1,0,1,0,0,2,1,0,0,0,0,55,12,18,1
225,2,0,0,171,1,1,0,0,0,0,0,1,1,1,0,8,1,9,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,719,1,1,0,0,0,0,0,0,0,0,0,74,5,5,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,540,1,0,0,0,0,1,0,0,0,0,0,19,24,51,1
96,3,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,1,0,1650,1,1,1,0,0,3,0,0,0,1,0,53,35,48,1
96,3,1,0,3407,1,1,1,0,0,0,1,1,0,0,0,11,3,4,1
258,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1001,1,1,0,0,0,0,0,0,0,0,0,32,2,3,1
96,3,1,0,9720,1,0,1,0,0,1,0,0,1,1,0,230,7,46,1
96,3,1,0,2444,1,1,0,0,0,3,0,0,0,0,1,67,2,4,1
96,3,1,0,2963,1,1,1,0,0,3,0,0,0,1,0,3,2,13,1
96,3,1,0,1889,1,1,0,0,0,19,0,1,1,1,0,16,7,40,1
96,3,1,0,870,1,1,1,1,0,0,0,0,0,0,0,13,8,15,1
96,3,1,0,4835,1,0,0,0,0,2,0,0,0,1,0,96,15,13,1
96,3,1,0,3079,1,1,0,0,6,18,0,0,0,0,0,26,5,27,1
96,3,1,0,1018,1,1,1,0,0,2,0,0,0,0,0,9,13,30,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,439,1,1,1,0,0,0,0,0,0,0,0,9,3,6,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2,2,0,1272,1,1,1,0,0,2,0,0,0,0,0,64,7,15,1
96,3,1,0,1016,1,1,0,0,0,0,0,0,0,0,0,25,1,13,1
96,3,1,0,1275,1,0,1,0,0,1,0,0,0,1,0,65,28,31,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,1288,1,1,1,0,3,0,1,0,0,1,0,30,13,42,1
96,3,0,6,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,0,0,106,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0
364,3,1,0,106,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,709,1,0,1,0,0,0,0,1,0,0,0,13,13,16,1
183,2,1,0,10076,1,1,1,0,22,5,0,0,1,1,0,124,16,72,1
282,2,2,0,69,1,1,0,0,0,1,0,0,0,0,0,3,2,1,0
96,3,1,0,2153,1,0,0,0,0,1,0,0,0,0,0,4,5,14,1
94,2,2,0,1848,1,0,0,0,0,1,0,0,0,0,0,54,25,24,1
258,3,1,0,941,1,1,1,0,0,0,0,0,1,1,1,5,0,4,1
123,3,2,0,1554,1,1,0,0,0,1,0,0,0,0,0,32,4,12,1
96,3,1,0,525,1,1,0,0,0,0,0,0,0,0,0,8,14,17,1
96,3,1,0,530,1,0,1,0,0,0,0,1,0,0,0,1,1,7,1
96,3,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,2021,1,1,0,0,1,0,0,0,0,1,0,14,10,15,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,2,0,3936,1,1,0,0,0,21,0,1,1,1,0,64,5,23,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,339,1,1,0,0,0,0,0,0,0,0,0,12,4,3,1
96,3,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,1,0,6566,1,1,0,0,0,2,0,0,0,1,0,66,4,14,1
96,3,5,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345,2,2,0,718,1,0,0,0,0,3,0,0,0,1,0,29,6,13,1
96,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,1028,1,0,0,0,0,0,0,0,0,0,0,88,3,6,1
96,3,1,0,5562,1,1,1,0,0,0,0,0,1,1,0,255,9,14,1
96,3,1,0,765,1,0,0,0,0,0,0,0,1,1,0,56,10,8,1
45,3,1,0,415,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112,2,2,0,226,1,0,0,0,0,0,0,0,0,0,0,3,6,3,0
269,2,2,0,6220,1,1,0,0,0,0,0,0,1,1,0,87,14,23,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,484,1,0,1,0,0,0,0,0,1,1,1,18,2,9,1
258,3,1,0,2256,1,1,1,0,0,2,0,1,0,0,0,17,8,35,1
96,3,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,792,1,1,1,0,0,0,0,0,0,1,0,124,3,3,1
96,3,1,0,562,1,1,0,0,0,0,0,0,0,0,0,63,1,4,1
96,3,1,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,310,1,0,0,0,0,0,0,0,0,0,0,8,2,4,1
96,3,1,0,410,1,0,1,0,0,0,0,0,0,0,0,3,10,15,1
258,3,1,0,709,1,0,1,0,0,0,0,0,0,0,0,18,21,26,1
188,2,2,0,907,1,0,1,0,0,1,0,0,0,0,0,14,19,165,1
96,3,1,0,459,1,1,0,0,0,1,0,0,0,1,0,16,3,3,1
96,3,1,0,762,1,0,0,0,0,1,0,0,0,0,0,6,5,5,1
242,3,1,0,15605,1,0,1,0,0,22,0,0,1,0,0,203,22,24,1
96,3,1,0,2714,1,0,1,0,0,4,0,1,1,1,0,22,48,42,1
96,3,2,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,831,1,1,1,0,0,0,0,0,0,0,0,19,2,16,1
96,3,1,0,463,1,1,0,0,0,1,0,0,0,0,0,24,1,5,1
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,36,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,6,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,128,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0
96,3,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,2,0,92,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
276,2,1,0,526,1,1,0,0,0,0,0,0,0,0,0,20,9,8,1
248,2,1,0,492,1,0,1,0,0,0,0,0,0,0,0,23,8,14,1
96,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,1,0,3996,1,0,0,0,0,5,0,0,0,0,0,41,7,34,1
96,3,1,0,562,1,1,0,0,0,0,0,0,0,0,0,63,1,4,1
335,3,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
205,4,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,1683,1,0,1,0,0,0,0,0,0,1,0,56,7,14,1
258,3,1,0,1364,1,1,0,0,0,0,0,0,0,1,0,17,3,15,1
96,3,1,0,316,1,1,0,0,0,1,0,0,0,0,0,34,2,13,1
96,3,1,0,1700,1,0,0,0,0,19,0,1,1,1,0,45,3,18,1
96,3,1,0,7634,1,1,1,0,0,8,0,1,0,0,0,44,23,25,1
183,2,1,0,4057,1,1,0,0,0,1,0,0,0,0,0,91,12,27,1
248,2,1,0,3735,1,1,1,0,0,3,0,1,1,1,0,155,2,25,1
96,3,1,0,661,1,0,1,0,0,0,0,1,0,1,0,29,11,18,1
96,3,1,0,381,1,1,0,0,0,0,0,0,0,0,0,9,6,18,1
225,2,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2,0,0,113,1,1,0,0,0,0,0,1,0,0,0,5,4,1,0
96,3,1,0,2079,1,0,0,1,0,2,0,0,0,0,0,101,2,36,1
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1664,1,1,0,0,0,0,0,0,0,0,0,17,8,19,1
96,3,1,0,6002,1,0,1,0,0,0,0,0,0,0,0,16,2,2,1
96,3,1,0,399,1,1,0,0,0,0,0,0,0,0,0,26,5,27,1
96,3,1,0,873,1,0,0,0,1,0,0,0,0,0,0,7,35,63,1
290,2,1,0,624,1,1,0,0,0,1,0,0,0,0,0,27,1,5,1
242,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,855,1,1,0,0,0,2,0,0,0,0,0,34,32,26,1
96,3,1,0,742,1,1,0,0,0,0,0,0,0,1,0,4,2,0,1
94,2,2,0,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,0,229,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0
96,3,0,0,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,3,1,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1243,1,1,0,0,0,2,0,0,0,0,0,45,3,17,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,1,0,463,1,0,1,0,0,0,0,0,0,0,0,18,4,7,1
96,3,1,0,1896,1,1,0,0,0,0,0,1,0,1,0,16,1,1,1
96,3,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
343,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,1,0,940,1,1,0,0,0,0,0,1,0,0,0,28,33,10,1
45,3,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,2,0,353,1,0,0,0,0,0,0,0,0,0,0,13,1,1,1
96,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,4,0,1293,1,1,0,0,0,0,0,0,0,1,0,7,6,71,1
96,3,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
96,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1277,1,0,0,0,0,0,0,0,0,1,0,35,2,24,1
71,2,2,0,778,1,1,1,0,0,1,0,0,0,0,0,36,18,29,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,2083,1,0,0,0,0,0,0,0,0,0,0,32,19,41,1
286,3,1,0,2681,1,1,0,0,0,27,0,0,0,1,0,344,2,12,1
113,3,2,0,500,1,0,0,0,0,0,0,1,0,0,0,0,2,9,0
96,3,1,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4,1,0,1639,1,0,0,0,0,5,0,1,0,0,0,77,6,16,1
258,3,1,0,871,1,1,0,0,0,0,0,0,0,1,0,26,10,8,1
96,3,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2,1,0,939,1,1,0,0,1,5,0,0,0,1,0,10,9,16,1
96,3,1,0,654,1,1,0,0,0,5,0,0,0,1,0,15,2,12,1
96,3,1,0,274,1,1,0,0,0,2,0,0,0,1,0,16,1,3,1
96,3,1,0,2156,1,0,0,0,0,0,0,0,0,0,0,244,7,15,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,1252,1,0,1,0,0,0,0,0,0,0,0,28,7,8,1
345,2,2,0,2966,1,1,1,0,0,2,0,0,0,0,0,63,10,12,1
345,2,2,0,208,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1
56,2,1,0,1325,1,0,1,0,0,0,0,0,0,0,0,35,21,44,1
242,3,1,0,1488,1,1,0,0,0,0,0,0,1,0,0,30,12,22,1
96,3,1,0,176,1,1,0,0,0,0,0,0,0,0,0,75,1,2,1
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,1,0,978,1,1,0,0,0,0,0,0,1,0,0,3,7,14,1
205,4,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,5828,1,1,0,0,0,0,0,1,0,0,0,67,9,23,1
242,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,533,1,1,0,0,0,0,0,0,0,0,0,31,2,22,1
346,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,1,0,8505,1,0,0,0,0,1,0,0,0,1,0,11,4,11,1
96,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,2,2,0,259,1,0,1,0,0,1,0,0,0,1,0,12,1,7,1
96,3,1,0,1217,1,1,1,0,0,3,0,0,0,0,0,41,10,12,1
96,3,1,0,299,1,0,0,0,0,0,0,0,1,0,0,3,3,14,1
