"FILENAME","URL","URLLength","Domain","DomainLength","IsDomainIP","TLD","URLSimilarityIndex","TLDLength","NoOfSubDomain","HasObfuscation","NoOfObfuscatedChar","ObfuscationRatio","NoOfLettersInURL","LetterRatioInURL","NoOfDegitsInURL","DegitRatioInURL","NoOfEqualsInURL","NoOfQMarkInURL","NoOfAmpersandInURL","NoOfOtherSpecialCharsInURL","SpacialCharRatioInURL","IsHTTPS","LineOfCode","HasTitle","Title","DomainTitleMatchScore","HasFavicon","Robots","IsResponsive","NoOfURLRedirect","NoOfSelfRedirect","HasDescription","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSocialNet","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","HasCopyrightInfo","NoOfImage","NoOfCSS","NoOfJS","NoOfSelfRef","NoOfEmptyRef","NoOfExternalRef","label"
13831,6788,118,1991,20,0,75,12.92532202,2,0,0,0,0,74,0.627,21,0.178,0,1,0,14,0.127,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13104,609,58,2673,40,0,94,36.08375477,2,1,0,0,0,46,0.793,1,0.017,0,0,0,4,0.069,0,66,1,9088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9469,23156,20,22116,13,0,258,100,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,9773,1,19705,100,0,0,1,1,1,1,0,25,0,1,1,1,0,0,0,0,1,70,58,38,156,5,54,1
17620,20813,31,19250,24,0,258,100,3,1,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,1031,1,16509,100,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,17,21,54,2,54,1
7755,15868,34,13027,27,0,96,100,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,780,1,9304,100,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,6,5,22,0,13,1
5478,18605,29,16448,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,797,1,13286,0,0,1,1,0,0,1,1,2,1,1,1,1,0,0,0,0,1,28,14,16,92,1,122,1
11311,9319,94,4567,19,0,94,22.48870157,2,1,0,0,0,55,0.585,17,0.181,0,0,0,14,0.149,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12245,16333,21,13605,14,0,110,100,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,269,1,9931,100,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,3,12,72,0,3,1
558,11607,22,7616,15,0,290,100,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,3313,1,3257,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,52,5,10,167,0,19,1
4828,14918,19,11834,12,0,258,100,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1791,1,7893,100,1,0,1,0,0,1,0,3,0,1,0,0,0,1,0,0,0,29,11,33,53,0,18,1
11184,12590,26,8818,19,0,242,100,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1228,1,4441,100,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,12,8,8,85,0,95,1
22591,1273,27,5274,21,0,96,47.05882353,3,2,0,0,0,12,0.444,2,0.074,0,0,0,2,0.074,0,16,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15262,5520,34,621,25,0,96,66.69538462,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,273,1,1726,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
20160,1862,21,7554,14,0,96,69.45454545,3,1,0,0,0,7,0.333,2,0.095,0,0,0,1,0.048,0,9,1,3197,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,10401,24,6108,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,433,1,1186,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,14,42,20,71,0,118,1
20606,3542,26,15605,20,0,96,74.90808824,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9783,14547,21,11360,14,0,345,100,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,3643,1,7408,0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,47,1,13,187,2,208,1
9306,11869,23,7924,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1489,1,3624,100,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,32,12,8,46,1,22,1
8337,17857,27,15510,20,0,96,100,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,1751,1,12220,100,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,53,7,28,255,4,261,1
15254,7273,28,2484,19,0,45,56.23268698,3,1,0,0,0,12,0.429,4,0.143,0,0,0,4,0.143,1,108,1,8247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1174,17102,23,14582,16,0,345,100,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,888,1,10779,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,7,18,76,0,9,1
12555,23555,40,22697,32,0,96,38.0563447,3,1,0,0,0,28,0.7,1,0.025,0,0,0,3,0.075,1,108,1,20177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
21618,3725,20,16494,14,0,82,75.48209366,2,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,20,1,13353,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10504,12291,28,8425,21,0,123,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,3419,1,4143,100,1,1,1,0,0,1,0,16,1,1,1,1,0,0,1,0,1,29,3,40,76,7,89,1
13921,7354,52,2574,16,0,168,25.65886134,2,0,0,0,0,31,0.596,6,0.115,0,0,0,7,0.135,1,201,1,8657,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,10,0,0,1,0
5644,10613,25,6383,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,996,1,1558,100,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,32,9,22,21,14,27,1
18683,16849,24,14281,17,0,187,100,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,950,1,10625,100,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,21,5,13,1,17,27,1
22085,4702,24,21386,18,0,243,85.46069315,7,1,0,0,0,11,0.458,1,0.042,0,0,0,1,0.042,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,16230,29,13480,22,0,96,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,950,1,9800,100,0,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,1,14,9,16,82,0,94,1
17705,12776,32,9038,25,0,258,100,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,726,1,4679,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,20,9,11,67,0,70,1
10873,10441,22,6152,15,0,296,100,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,871,1,1235,0,1,1,1,0,0,1,0,6,0,1,1,0,0,1,0,0,1,16,1,5,59,1,20,1
11586,11988,27,8065,20,0,96,100,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,799,1,3776,100,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,15,14,20,55,0,56,1
9301,19525,23,17564,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,6167,1,14556,75,0,1,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,126,3,15,114,12,21,1
19227,4647,28,21159,22,0,65,51.42857143,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22638,7638,82,2719,62,0,94,13.73459946,2,2,0,0,0,67,0.817,1,0.012,0,0,0,6,0.073,1,77,1,9511,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
625,18249,27,15998,20,0,187,100,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,328,1,12780,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,7,2,8,48,2,23,1
22759,877,20,3729,13,0,169,56.21301775,3,0,0,0,0,12,0.6,0,0,0,0,0,1,0.05,0,2,1,13900,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22700,1137,19,4916,12,0,96,74.46581197,3,0,0,0,0,7,0.368,4,0.211,0,0,0,1,0.053,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18709,17382,32,14924,25,0,171,100,2,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,1026,1,11560,0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,24,6,8,164,3,78,1
11860,505,29,2046,23,0,290,38.34722222,2,1,0,0,0,18,0.621,1,0.034,0,0,0,3,0.103,0,22,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3035,19584,27,17650,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1912,1,14666,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,28,15,33,194,21,170,1
14338,5594,36,711,27,0,302,58.2010582,4,1,0,0,0,17,0.472,6,0.167,0,0,0,5,0.139,1,13,1,1816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6060,15238,19,12232,12,0,258,100,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,613,1,8343,100,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,7,15,20,88,0,12,1
802,19797,37,17929,30,0,258,100,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,860,1,14991,100,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,12,42,79,138,0,7,1
4015,22529,22,21330,15,0,96,100,3,1,0,0,0,5,0.227,4,0.182,0,0,0,1,0.045,1,1356,1,18829,100,1,0,1,0,0,1,0,5,0,1,0,1,0,0,0,0,1,35,2,3,7,0,39,1
10552,18552,22,16378,15,0,253,100,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1018,1,20248,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,25,22,30,121,6,131,1
12294,19355,27,17356,20,0,128,100,2,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,438,1,14327,100,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,10,7,5,79,1,80,1
1346,19721,29,17827,22,0,258,100,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,993,1,14893,100,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,10,24,35,0,51,1
9213,22912,34,21808,27,0,96,100,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,296,1,19368,100,1,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,44,1,4,16,0,28,1
18408,19993,29,18170,22,0,258,100,3,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,484,1,15291,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,1,2,2,6,6,1
22814,518,43,2095,36,0,96,45.01167835,3,2,0,0,0,33,0.767,0,0,0,0,0,3,0.07,0,190,1,6550,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0
7578,17218,39,14736,32,0,96,100,3,1,0,0,0,26,0.667,0,0,0,0,0,1,0.026,1,2315,1,11355,100,1,0,1,1,0,1,0,4,0,1,0,1,0,0,1,0,1,54,4,1,44,0,38,1
22220,3948,25,17661,19,0,96,73.44444444,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19358,1721,31,6833,25,0,335,53.32921047,3,1,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18383,14780,29,11671,22,0,143,100,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,538,1,13706,93.33333333,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,15,7,3,37,1,39,1
19198,2153,58,9138,51,0,242,38.99954731,3,4,0,0,0,40,0.69,1,0.017,0,0,0,6,0.103,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9536,14452,23,11239,16,0,187,100,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,764,1,7258,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,39,11,11,138,1,31,1
14287,9703,38,5009,29,0,96,55.29924693,3,1,0,0,0,20,0.526,6,0.158,0,0,0,4,0.105,1,271,1,19468,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
17066,7488,80,2681,7,0,180,11.32356672,2,0,0,0,0,59,0.738,10,0.125,0,0,0,3,0.037,1,9,1,9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15803,8784,106,4031,24,0,128,10.36857538,2,1,0,0,0,74,0.698,16,0.151,1,1,0,6,0.075,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23381,6323,36,1505,27,0,180,54.59533608,2,1,0,0,0,25,0.694,0,0,0,0,0,3,0.083,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12595,5778,82,918,74,0,205,11.02313124,4,2,0,0,0,60,0.732,11,0.134,0,0,0,3,0.037,1,551,1,2170,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0
20283,2922,24,12521,18,0,96,92.24489796,3,1,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,9,1,8661,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23568,7824,43,2942,34,0,96,49.21403856,3,1,0,0,0,29,0.674,0,0,0,0,0,6,0.14,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,3834,24,17042,17,0,96,77.26120034,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,16,1,14004,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20076,3949,19,17663,13,0,96,76.2962963,3,1,0,0,0,4,0.211,3,0.158,0,0,0,1,0.053,0,14,1,14688,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
12476,7042,38,2271,30,0,96,59.01075269,3,1,0,0,0,27,0.711,1,0.026,0,0,0,2,0.053,1,108,1,7101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
21425,2615,21,11117,15,0,96,82.09366391,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,16,1,7138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13147,6156,43,1356,35,0,96,56.44444444,3,1,0,0,0,32,0.744,0,0,0,0,0,3,0.07,1,108,1,3442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
20148,1193,22,5129,15,0,96,73.27823691,3,1,0,0,0,7,0.318,3,0.136,0,0,0,1,0.045,0,9,1,44,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,13320,31,9737,24,0,71,100,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,1453,1,5573,0,0,1,1,0,0,1,0,2,1,1,1,1,0,0,0,0,1,50,13,22,65,2,70,1
15310,294,21,1176,6,0,216,46.12244898,2,0,0,0,0,11,0.524,1,0.048,0,0,0,2,0.095,0,5,1,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13647,2107,50,8908,22,0,96,38.55792683,3,1,0,0,0,34,0.68,0,0,0,0,0,5,0.1,0,9,1,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
187,15822,18,12951,11,0,180,100,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1794,1,13676,75,0,1,1,0,0,1,0,4,0,1,0,0,0,0,1,1,1,63,3,9,2,4,111,1
18889,15795,28,12912,21,0,96,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1196,1,9069,100,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,1,6,4,50,153,0,6,1
3265,12281,27,8412,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,6313,1,4130,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,238,7,24,157,7,28,1
15300,6094,41,1282,32,0,96,50.28409091,3,1,0,0,0,23,0.561,6,0.146,0,0,0,4,0.098,1,273,1,3212,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
5471,20842,24,19284,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,733,1,16542,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,16,4,12,52,0,13,1
8859,20874,30,19328,23,0,96,100,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,6050,1,16589,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,38,2,12,39,0,11,1
5159,22501,27,21294,20,0,258,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1444,1,18787,100,1,0,1,0,0,1,0,2,0,1,0,1,0,0,1,1,1,44,2,12,19,3,24,1
1548,18001,23,15678,16,0,96,100,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,766,1,12429,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,44,2,4,100,4,25,1
1219,9862,20,5313,13,0,96,100,3,1,0,0,0,6,0.3,1,0.05,0,0,0,1,0.05,1,1281,1,350,100,1,0,1,0,0,1,0,4,0,0,1,1,0,1,1,0,1,57,5,11,149,0,37,1
2391,13550,29,10054,22,0,248,100,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1153,1,5912,100,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,52,28,39,220,3,251,1
1220,19167,20,17134,13,0,170,100,2,2,0,0,0,6,0.3,0,0,0,0,0,2,0.1,1,1801,1,14106,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,73,20,10,1,1,67,1
1652,10887,21,6722,14,0,345,100,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,860,1,2121,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1,1,0,0,11,1,22,83,1,14,1
17793,12390,27,8551,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2813,1,1652,83.33333333,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3,8,49,361,0,374,1
2493,19955,22,18125,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,346,1,15231,100,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,11,1,0,8,0,2,1
20437,3624,24,15987,17,0,96,77.43026205,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,7,1,12773,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
22514,3713,18,16409,12,0,96,77.08333333,3,1,0,0,0,6,0.333,0,0,0,0,0,1,0.056,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14552,8791,46,4038,37,0,94,40.82503556,2,1,0,0,0,33,0.717,0,0,0,0,0,5,0.109,1,198,1,15197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21286,4861,21,22188,15,0,290,51.63636364,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,20220,29,18431,22,0,96,100,3,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,5365,1,15587,100,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,31,8,23,114,2,200,1
19015,21161,30,19675,23,0,50,100,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,1274,1,17165,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,30,6,20,176,3,33,1
3218,10690,25,6480,18,0,123,100,3,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,281,1,1670,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,8,1,6,27,1
13825,9764,34,5093,25,0,96,48.17230769,3,1,0,0,0,21,0.618,0,0,0,0,0,5,0.147,1,35,1,19861,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21152,3185,30,13768,24,0,96,47.45413317,3,2,0,0,0,16,0.533,0,0,0,0,0,3,0.1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18937,11099,21,6983,14,0,258,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,576,1,2541,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,10,9,19,81,12,19,1
11889,7281,30,2494,22,0,96,44.62809917,3,1,0,0,0,20,0.667,0,0,0,0,0,2,0.067,1,129,1,8263,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
12963,8325,44,3493,13,0,246,25.88004671,2,1,0,0,0,29,0.659,0,0,0,0,0,7,0.159,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9825,21223,27,19747,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1104,1,17081,100,1,1,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,39,11,22,117,0,117,1
18732,21117,25,19626,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,232,1,16934,100,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,11,1,6,18,0,37,1
4320,19753,24,17861,17,0,242,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,406,1,14921,100,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,58,0,40,1
12344,9676,55,4981,47,0,337,28.22921382,2,4,0,0,0,38,0.691,4,0.073,0,0,0,5,0.091,1,2,0,2,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6425,11127,36,7019,29,0,96,100,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,1270,1,2577,100,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,37,6,9,117,1,124,1
1297,12259,28,8384,21,0,258,100,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,3060,1,4092,100,1,0,1,1,0,1,1,4,0,0,0,1,0,0,1,0,1,1,16,19,94,0,6,1
6859,16511,22,13833,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,679,1,10159,71.42857143,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22,6,1,5,0,7,1
984,10629,22,6400,15,0,96,100,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,890,1,1573,100,0,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,10,22,32,54,1,64,1
20099,1652,36,6506,30,0,112,57.22112645,2,1,0,0,0,22,0.611,0,0,0,0,0,3,0.083,0,55,1,1687,100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
21740,20627,41,19024,34,0,113,53.24613555,3,2,0,0,0,27,0.659,0,0,0,0,0,2,0.049,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15420,6946,301,2184,27,0,96,4.120793328,3,4,0,0,0,235,0.781,46,0.153,0,0,0,12,0.04,1,19,1,6735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19587,1464,26,5765,20,0,96,62.59191176,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,21492,21,20082,14,0,96,100,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1594,1,17474,100,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,60,1,9,38,7,72,1
34,10024,24,5596,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,638,1,669,100,1,1,1,1,1,1,2,3,0,1,0,0,0,0,1,0,1,43,4,6,30,2,27,1
733,19533,36,17574,29,0,258,100,3,2,0,0,0,22,0.611,0,0,0,0,0,2,0.056,1,895,1,14567,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,22,11,22,108,0,56,1
10846,11644,27,7663,20,0,96,100,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,740,1,3353,100,1,0,1,1,0,1,0,5,0,1,1,1,0,1,1,0,1,9,1,8,26,1,11,1
18188,12206,24,8329,17,0,96,100,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,775,1,4040,100,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,28,8,19,72,5,75,1
4416,22347,25,21093,18,0,96,100,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2896,1,18573,100,1,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,17,4,16,121,0,137,1
19509,3360,24,14623,17,0,96,60.693153,3,2,0,0,0,9,0.375,2,0.083,0,0,0,2,0.083,0,2,0,2,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,14938,24,11861,17,0,46,100,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,8640,1,7917,0,0,0,1,1,0,1,0,3,0,1,1,1,1,0,1,1,1,180,16,253,160,28,179,1
62,17961,31,15631,24,0,136,100,2,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,8201,1,12375,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,53,27,18,144,0,26,1
