"TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle","HasFavicon","Robots","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasPasswordField","Bank","Pay","Crypto","label"
3,1,0,1,1,1,0,0,0,0,1,1,0,1,1
3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,1,0,1,0,1,16,0,0,0,1,1,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,1,3,0,0,1,1,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0,1,0,0,1
2,2,0,1,1,1,0,0,2,1,1,0,1,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2,1,0,1,0,0,0,0,2,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,1,1,0,1
3,1,0,1,1,1,0,0,2,0,0,1,1,0,1
2,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,1,0,0,0,0,1,0,0,0,0,0,0
3,1,0,1,1,0,0,0,1,0,0,0,0,0,1
3,1,0,1,1,1,0,0,2,0,0,0,1,0,1
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,1,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,0,0,1,0,0,1,0,0,1
4,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,1,0,1,0,0
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,1,0,1
2,2,0,1,1,1,0,0,0,0,0,1,1,1,1
4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,0,1,0,1,0,0,1,0,1,0,0,0,1
3,1,0,1,0,0,0,0,13,0,0,1,1,0,1
3,1,0,1,1,0,0,1,2,1,1,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,0,0,0,0,0,1
4,1,0,1,1,0,0,0,4,0,1,1,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,1,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,0,1,0,1,0,1,0,0,0,0,1,0,1
3,1,0,1,0,1,0,1,7,1,1,1,1,1,1
3,1,0,1,0,1,0,1,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
2,1,0,1,0,1,0,0,0,1,1,0,0,0,1
3,1,0,1,0,1,0,0,3,0,0,1,0,0,1
2,2,0,1,1,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,1,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,1,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,0,0,1,0,0,1
2,2,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,0,0,1,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0,1,1,0,0
2,2,0,1,0,0,0,2,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,1,0,0,0,0,0,1
2,1,0,1,1,1,0,0,1,1,0,0,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,1,2,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0,0,1
3,1,0,1,1,1,0,0,2,0,0,0,0,1,1
2,1,0,1,1,1,0,0,4,0,0,0,0,0,1
2,2,0,1,0,1,0,0,7,0,0,0,1,0,1
3,1,0,1,1,0,0,0,19,0,1,1,1,0,1
3,1,0,1,0,1,1,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,1,1,0,1
2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,3,0,1,0,1,0,1
3,1,0,1,0,1,0,0,10,0,1,0,0,0,1
3,1,0,1,1,0,0,0,0,0,1,0,0,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,1,0,0,0,0,1,0,0,0,1
3,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,2,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,4,0,0,0,0,0,1
2,1,0,1,0,1,0,0,0,0,0,0,0,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,1,0,0,0,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,5,7,0,0,0,1,0,1
2,1,0,1,0,1,0,0,0,1,0,0,0,0,1
3,1,0,1,1,0,0,0,19,0,1,1,1,0,1
3,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3,1,0,1,1,1,0,0,2,0,0,1,1,1,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
2,2,0,1,0,1,0,0,0,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,2,0,0,0,0,0,1
3,1,0,1,1,1,0,0,2,0,1,1,0,0,1
3,1,0,1,1,0,0,0,0,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,1,1,0,0,0,0,0,1
3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,1,1,0,1,0,1,0,1
2,1,0,1,1,1,0,0,1,0,0,0,0,0,1
2,2,0,1,1,0,0,1,2,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,0,0,1,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,4,0,0,0,1,0,1
2,2,0,1,1,0,0,0,2,0,0,0,0,0,1
3,1,0,1,0,0,0,0,19,0,1,1,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,0,0,0,3,0,0,0,1,0,1
3,1,0,1,1,0,0,0,2,0,1,1,1,1,1
2,1,0,1,1,0,0,0,1,0,1,1,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,5,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,2,0,0,0,0,1,1
5,1,0,1,0,1,0,0,19,0,1,1,1,0,1
3,1,0,1,0,0,0,0,3,0,0,1,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,2,0,0,0,0,0,0
3,1,0,1,0,0,1,0,34,0,1,1,1,0,1
2,1,0,1,1,1,0,0,0,0,1,0,0,0,1
3,1,0,1,1,0,0,0,5,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,0,0,0,1,0,0,1,1,0,1
3,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,2,0,0,0,0,0,0,1
2,2,0,1,1,0,0,0,2,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,1,1,0,0
2,2,0,1,1,0,0,0,0,0,1,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
2,2,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0,1,1,0,1
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,3,0,0,0,1,1,1
3,1,0,1,0,0,0,0,0,0,0,1,1,0,1
2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,0,1,0,0,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,19,0,1,1,1,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,0,0,0,1,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,0,1,0,0,0,0,0,1,0,1
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2,2,0,1,0,1,0,0,7,0,0,0,0,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,6,0,1,0,0,0,1
3,1,0,1,1,1,0,0,2,0,0,1,1,0,1
2,1,0,1,1,0,0,0,0,0,1,0,0,0,0
3,1,0,1,0,0,0,0,1,0,0,0,1,0,1
3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,0,1,0,0,0,0,19,0,1,1,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,1,1,0,0
3,1,0,1,1,0,0,0,2,0,0,0,1,0,1
2,1,0,1,1,1,0,0,4,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,1,0,1,0,0
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,1,0,0,2,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,1,1,0,0
3,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,1,0,0,0,0,0,1,1,1,0
2,2,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,2,0,0,0,0,0,1
2,2,0,1,1,0,0,0,4,0,1,1,0,0,1
2,1,0,1,1,1,0,0,1,0,0,0,1,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0,0,1,0,1
2,3,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,5,0,0,0,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,1,1,0,0,0,0,0,1,1,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,1,3,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,4,0,0,0,0,0,1
2,2,0,1,1,0,0,0,1,0,0,0,0,0,1
3,1,0,1,1,0,0,0,2,0,0,0,0,0,1
2,1,0,1,0,1,0,0,0,0,0,1,1,0,1
4,2,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,0,1,0,0,0,0,3,0,0,0,1,0,1
3,4,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,2,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,19,0,1,1,1,0,1
2,2,0,1,1,1,0,0,2,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,1,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,1,1,10,0,1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,3,0,0,0,1,0,1
2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,1,0,1,0,1,0,1
4,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,1,0,0,27,0,0,0,0,0,1
3,1,0,1,1,0,0,0,21,0,1,1,1,0,1
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,1,0,1,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,10,0,0,0,0,0,1
3,1,0,1,1,0,0,0,4,0,0,0,1,1,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,2,1,1,1,1,0,1
2,2,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2,1,0,1,1,1,0,0,9,0,0,1,0,0,1
3,1,0,1,1,1,0,0,3,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2,2,0,1,0,0,0,0,8,0,0,0,0,0,1
2,3,0,1,1,1,0,0,3,1,0,0,1,0,1
3,1,0,1,1,0,1,0,19,0,1,1,1,0,1
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,2,1,1,1,1,0,1
3,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,1,0,1,0,1
3,1,0,1,0,1,0,0,0,0,1,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,1,0,0,4,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,1,0,0,0,0,0,1
3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,1,0,0,0,0,1,0,1
3,1,0,1,0,1,0,0,0,0,0,1,1,0,1
3,1,0,1,0,1,0,1,18,0,0,1,1,1,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,1,1,0,0
3,1,0,1,0,0,0,0,2,0,0,0,0,0,1
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,1,1,0,0
3,1,0,1,1,0,0,0,0,0,1,0,0,0,1
3,1,0,1,1,1,1,1,2,0,1,1,1,0,1
2,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2,2,0,1,1,0,0,1,0,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,25,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,1,1,1,0,1
2,1,0,1,1,1,0,0,0,0,0,0,1,0,1
3,1,0,1,1,1,0,0,11,0,0,0,0,0,1
3,1,0,1,1,1,0,0,0,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,0,0,2,5,0,0,0,1,0,1
2,2,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3,1,0,1,0,0,0,0,1,0,0,0,0,0,1
4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,0,0,1,1
2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,0,0,0,1,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,3,0,0,1,1,0,1
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,1,0,0,0,1,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,3,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,1,0,0,1,1,0,1
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,2,0,0,0,0,0,1
3,2,0,1,1,0,1,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,9,1,1,0,1,0,1
3,2,0,1,0,1,0,0,0,0,0,1,1,1,0
2,2,0,1,1,1,0,0,6,0,0,0,0,0,1
3,1,0,1,1,0,1,0,2,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,2,0,0,0,0,0,1
3,1,0,1,1,0,0,0,3,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,0,1,1,1,0,0,4,1,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,1,1,0,1
3,1,0,1,1,0,0,0,1,0,0,0,0,0,1
3,2,0,1,0,0,0,0,3,0,0,0,0,0,0
3,1,0,1,0,1,0,0,3,0,0,0,0,0,1
3,1,0,1,0,0,0,0,28,0,0,0,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,9,0,0,0,0,0,1
3,2,0,1,0,1,0,1,8,0,0,0,0,0,1
3,2,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,2,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,23,0,0,0,0,0,1
2,2,0,1,0,1,0,0,0,1,0,0,1,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,21,0,1,1,1,0,1
2,2,0,1,0,1,1,0,6,1,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,1,0,0,1
2,1,0,1,1,0,0,0,1,0,0,0,0,0,1
3,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,1,0,0,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,1,0,2,0,0,0,0,0,0
3,1,0,1,1,0,0,0,7,0,0,0,0,0,1
3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,19,0,1,1,1,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,0,1,0,1,0,0,6,0,0,0,1,0,1
2,1,0,1,1,1,0,0,1,0,0,0,1,0,1
3,1,0,1,0,0,0,0,2,0,0,0,0,0,1
3,1,0,1,1,0,0,0,9,0,0,0,0,0,1
3,1,0,1,1,1,0,1,2,0,0,0,0,1,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,1,1,0,0,0,0,0,1,0,0,1
3,1,0,1,1,0,0,0,0,1,0,0,0,0,1
2,1,0,1,0,1,0,1,1,0,0,1,0,0,1
4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,1,0,0,0,1,0,1
3,2,0,0,0,0,0,0,0,0,1,0,1,0,0
3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
3,1,0,1,0,0,0,0,1,1,0,0,0,0,1
2,2,0,1,1,0,0,2,20,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,2,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,0,1,0,1,0,1,0,0,0,1,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,1,0,0,0,0
2,2,0,1,1,0,0,0,0,0,0,0,1,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,1,0,0,2,0,0,0,0,0,0,1
3,1,0,1,1,1,0,0,19,0,1,1,1,0,1
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,2,0,0,0,0,0,1
3,1,0,1,1,0,0,0,6,0,1,0,1,0,1
3,1,0,1,0,1,0,0,0,1,0,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,1,0,1
3,1,0,1,0,0,0,0,13,0,0,0,0,0,1
3,1,0,1,1,1,0,0,3,0,0,0,0,0,1
2,2,0,1,1,0,0,0,2,0,0,1,0,0,1
2,2,0,1,1,1,0,0,2,0,0,0,0,0,1
2,2,0,1,1,1,0,0,0,0,0,0,0,0,0
3,1,0,1,1,1,0,0,0,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,19,0,1,1,1,0,1
2,1,0,1,1,0,0,0,0,1,1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,19,0,1,1,1,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,19,0,1,1,1,0,1
3,1,0,1,1,1,0,0,1,0,0,0,1,0,1
3,1,0,1,0,0,0,0,19,0,1,1,1,0,1
2,2,0,1,1,1,0,0,3,0,0,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,12,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,0,0,0,0,0,0,0,1,0,1
2,2,0,1,0,1,0,0,1,0,0,0,1,0,1
3,5,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,1,0,0,0,0,0,0,1,0,1
3,1,0,1,1,0,0,0,0,0,0,0,1,0,1
