"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle","HasFavicon","Robots","NoOfURLRedirect","NoOfSelfRedirect","NoOfPopup","NoOfiFrame","HasExternalFormSubmit","HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
22,0,296,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,16,5,1
13,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,96,3,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
41,0,113,3,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0
11,0,112,2,1,0,1,1,0,0,0,0,3,0,1,1,0,0,1,0,7,0,1
26,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,258,3,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,20,1,1
76,0,96,3,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0
14,0,123,3,1,0,1,1,1,0,0,0,2,0,1,0,1,0,1,0,9,0,1
20,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,112,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
29,0,346,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,345,2,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1
15,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,0,352,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,4,14,1
11,0,251,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
12,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,96,3,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,4,0,1
30,0,343,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,0,364,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,290,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,17,0,1
16,0,96,3,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,3,0,1
29,0,345,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1
21,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,0,221,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,113,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,367,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
21,0,96,3,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,10,1,1
23,0,302,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,56,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,18,2,1
7,0,180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,296,2,1,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,10,0,1
18,0,96,3,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,9,1,1
25,0,96,3,1,0,1,0,0,0,0,0,23,0,1,1,1,0,1,0,59,15,1
21,0,96,3,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,24,5,1
22,0,96,3,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,11,1,1
37,0,56,2,1,0,1,1,1,0,0,0,2,0,1,1,0,0,0,0,10,25,1
15,0,96,3,1,0,1,0,0,1,0,0,5,0,1,1,0,0,1,0,7,0,1
19,0,45,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,261,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
14,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,115,6,0,11,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,0,0
28,0,96,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,17,1,1
22,0,112,2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,4,0,1
9,0,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
12,0,96,3,1,0,1,1,1,1,1,0,12,0,1,1,0,0,1,0,19,5,1
28,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,15,0,1
20,0,287,2,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,11,0,1
15,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,1
27,0,96,3,1,0,1,0,1,0,0,0,3,0,1,1,0,0,1,0,1,0,1
23,0,274,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,71,2,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,14,0,1
52,0,335,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
22,0,96,3,1,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,11,3,1
14,0,290,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,8,3,1
15,0,96,3,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0
22,0,242,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,346,2,3,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,11,9,1
16,0,191,2,1,0,1,1,0,0,0,2,2,0,0,1,0,0,1,0,15,14,1
21,0,49,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,13,1,1
14,0,258,3,1,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,8,10,1
23,0,242,3,1,0,1,0,1,0,0,0,2,0,1,1,0,1,1,0,20,27,1
16,0,335,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,3,5,1
21,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,18,1,1
19,0,258,3,1,0,1,1,0,0,0,0,15,0,1,1,0,0,0,0,27,0,1
24,0,96,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1
18,0,96,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1
27,0,96,3,1,0,1,0,1,0,0,0,2,0,1,1,1,0,0,0,12,0,1
24,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
24,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19,0,258,3,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,9,12,1
24,0,345,2,2,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,4,0,1
18,0,96,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,1
13,0,136,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0
11,0,96,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
15,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,56,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,23,6,1
29,0,180,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0
21,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,50,2,2,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,4,0,1
10,0,296,2,1,0,1,1,0,0,0,0,8,0,1,0,0,0,1,0,2,15,1
20,0,96,3,1,0,1,1,0,0,0,0,2,0,1,0,0,1,1,1,4,0,1
19,0,364,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,94,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,0,258,3,1,0,1,1,0,0,0,0,8,0,1,0,0,0,1,0,3,0,1
30,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0,113,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
28,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,96,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1
26,0,46,2,2,0,1,1,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0
13,0,221,2,1,0,1,0,1,0,0,0,2,0,1,1,1,0,0,0,15,0,1
15,0,96,3,1,0,1,1,0,0,0,0,3,0,1,1,0,0,1,0,1,0,1
11,0,73,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
16,0,96,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,3,2,1
25,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
11,0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,242,3,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,5,0
11,0,35,2,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,11,20,1
19,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,1
18,0,258,3,1,0,1,1,0,0,0,0,9,0,1,0,0,0,0,0,4,3,1
21,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,113,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
17,0,96,3,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,6,1,1
17,0,96,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,5,1,1
33,0,248,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,16,1,1
22,0,96,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1
18,0,302,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,1,1,0,0,4,1,0,1,1,1,0,1,0,27,8,1
20,0,96,3,1,0,1,1,0,1,0,0,22,0,1,1,1,1,1,0,67,4,1
33,0,290,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,96,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1
18,0,258,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9,1
11,0,171,2,1,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,10,2,1
21,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,5,0,1
13,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,14,2,1
14,0,242,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
16,0,335,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,258,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
24,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,123,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
19,0,83,3,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,0
48,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
24,0,242,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,290,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,20,1
37,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,1,0,1,0,2,0,0,1,0,0,0,1,0,4,0,1
19,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1
55,0,96,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,37,11,1
16,0,367,2,2,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,19,0,1
16,0,253,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
12,0,96,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,94,2,1,0,1,1,0,1,0,0,2,0,1,1,0,1,0,0,9,1,1
20,0,96,3,1,0,1,0,1,0,0,0,3,0,1,1,0,0,1,0,15,0,1
14,0,56,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,26,1,1
36,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,5,1,1
25,0,49,2,2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,10,1,1
22,0,96,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,4,0,1
17,0,242,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
35,0,96,3,1,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,12,9,1
26,0,96,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,260,2,2,0,1,0,0,0,0,0,6,0,1,1,0,1,0,0,13,8,1
9,0,249,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,14,0,1
15,0,96,3,1,0,1,1,0,0,0,0,21,0,1,0,1,1,1,0,7,2,1
21,0,206,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,84,2,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1
16,0,346,2,1,0,1,1,0,1,0,0,4,0,0,1,0,0,1,0,32,0,1
14,0,247,2,2,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,6,21,1
17,0,258,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1
30,0,96,3,1,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,3,0,1
18,0,242,3,1,0,1,0,1,0,0,0,8,0,1,0,0,0,1,0,7,0,1
13,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,29,0,1
19,0,183,2,1,0,1,0,1,1,0,6,1,0,1,1,1,0,0,0,68,0,1
17,0,367,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,1
4,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,250,2,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,7,9,1
26,0,150,3,2,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,2,2,1
22,0,96,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,1
17,0,75,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,12,0,1
18,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,290,2,1,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,112,2,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,8,5,1
15,0,303,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1
26,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,302,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,258,3,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,14,0,1
13,0,94,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1
11,0,110,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22,0,258,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,171,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,4,0,1
20,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,96,3,1,0,1,1,0,0,0,0,2,0,1,0,0,1,1,1,4,0,1
17,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
18,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,252,3,1,0,1,1,1,0,0,0,2,0,1,1,1,0,0,0,11,1,1
14,0,258,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
17,0,248,2,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
17,0,96,3,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,6,0,1
16,0,180,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1
10,0,251,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,258,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1
23,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,96,3,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1
14,0,183,2,1,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,7,1,1
25,0,258,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,24,1,1
17,0,258,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,110,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1
18,0,96,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,6,7,1
13,0,290,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,16,4,1
18,0,225,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0,134,2,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,5,8,1
19,0,35,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22,0,356,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,1,1,1,0,12,1,1
21,0,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,1,0,0,0,0,5,0,0,1,0,0,1,0,9,0,1
14,0,96,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,8,17,1
21,0,180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,345,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1
25,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
38,0,113,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,242,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
22,0,258,3,1,0,1,1,1,1,0,4,0,0,1,1,0,0,0,0,3,0,1
22,0,258,3,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
26,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,96,3,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,13,0,1
21,0,345,2,2,0,1,1,1,1,0,0,6,1,1,1,0,1,1,0,37,3,1
28,0,258,3,1,0,1,1,1,1,0,0,4,1,1,1,0,0,1,0,32,0,1
18,0,96,3,1,0,1,1,1,0,0,0,17,0,1,1,0,0,0,0,14,3,1
14,0,110,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1
27,0,96,3,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,7,0,1
18,0,96,3,1,0,1,1,1,0,0,0,4,0,1,0,0,0,1,0,18,2,1
20,0,91,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,242,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,2,0,1
30,0,96,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,20,3,1
24,0,258,3,1,0,1,1,1,1,1,1,2,0,1,1,0,0,0,0,8,0,1
23,0,71,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11,0,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,96,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1
21,0,96,3,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,13,0,1
13,0,96,3,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,11,0,1
16,0,152,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,2,0,1
14,1,11,3,2,15,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0
25,0,258,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,7,0,1
16,0,96,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,3,1
10,0,276,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1
18,0,75,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,9,2,1
36,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,144,2,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,44,6,1
17,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0
37,0,96,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
18,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,0,96,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
22,0,96,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1
17,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0
18,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,170,2,3,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,6,0,1
44,0,242,3,2,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0
29,0,345,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1
13,0,258,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0,1
40,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,176,4,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,9,0,1
16,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,35,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,16,1
20,0,258,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1
18,0,50,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,4,0,1
16,0,96,3,1,0,1,1,0,0,0,0,2,0,1,1,1,0,1,0,2,2,1
60,0,94,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,96,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,13,3,1
30,0,112,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,6,9,1
13,0,176,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,96,3,1,0,1,0,0,0,0,0,19,0,1,1,1,1,1,0,41,0,1
39,0,94,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,96,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,9,1,1
7,0,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,0,258,3,1,0,1,0,1,0,0,1,3,1,1,1,0,1,0,0,65,2,1
16,0,258,3,1,0,1,1,1,0,0,0,7,0,0,0,0,0,0,0,2,0,1
24,0,96,3,1,0,1,1,1,0,0,3,7,1,0,1,0,0,1,0,7,81,1
14,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,82,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,96,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
12,0,96,3,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1
21,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0,96,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0
13,0,248,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
16,0,96,3,1,0,1,0,1,0,0,0,7,0,1,1,0,0,0,0,7,1,1
18,0,255,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,60,0,1
13,0,258,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,50,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
33,0,96,3,1,0,1,1,0,0,0,0,21,0,1,1,1,1,1,0,10,1,1
16,0,345,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
