DomainLength,IsDomainIP,TLD,TLDLength,NoOfSubDomain,NoOfAmpersandInURL,HasTitle,HasFavicon,Robots,NoOfURLRedirect,NoOfSelfRedirect,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,NoOfCSS,NoOfEmptyRef,label
15,0,93,3,1,0,1,0,1,0,0,1,9,0,1,0,0,1,1,0,60,38,1
13,0,373,2,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,39,3,1
29,0,96,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,-1,0
23,0,101,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,15,0,1
20,0,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
20,0,92,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
16,0,255,3,1,0,1,0,1,0,0,0,11,0,0,0,0,0,0,0,13,10,1
17,0,92,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0
21,0,95,3,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,6,4,1
19,0,293,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
13,0,97,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
17,0,252,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,1
27,0,175,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,1
24,0,75,2,2,0,1,0,1,0,0,0,9,0,1,1,0,0,1,0,7,0,1
22,0,266,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,0,95,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
18,0,103,3,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1
24,0,97,3,1,0,1,1,0,0,0,0,6,0,0,1,0,0,0,0,1,1,1
29,0,93,3,1,0,1,1,0,0,0,0,4,1,1,0,0,0,1,0,7,10,1
17,0,97,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
20,0,95,3,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,-1,1,1
18,0,98,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,0,245,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,-1,0
22,0,98,3,1,0,1,0,1,0,0,0,3,0,1,1,0,0,0,0,18,1,1
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
10,0,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
18,0,95,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,68,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0
32,0,363,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,0
15,0,87,2,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,15,2,1
26,0,93,3,1,0,1,0,0,0,0,0,21,0,1,1,1,1,1,0,13,0,1
39,0,92,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
12,0,125,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
19,0,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16,0,108,2,1,0,1,1,1,1,0,0,5,0,1,1,0,0,1,0,1,1,1
17,0,67,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,8,-2,1
13,0,96,3,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,-1,0,0
17,0,233,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,8,5,1
15,0,245,3,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,1
17,0,102,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
21,0,73,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3,1
25,0,97,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,10,0,1
19,0,101,3,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,12,6,1
20,0,86,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20,0,286,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,2,1
21,0,342,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0
23,0,275,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,0,136,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
14,0,112,2,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,14,0,1
20,0,99,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,1
17,0,101,3,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,6,12,0
26,0,164,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17,0,97,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,-1,1
16,0,96,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
86,0,97,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
17,0,106,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18,0,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
11,0,178,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20,0,50,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,259,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1
22,0,261,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,7,1,1
21,0,90,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,-1,1
28,0,101,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
13,0,94,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
25,0,203,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,101,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1
8,0,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19,0,345,2,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,30,4,1
15,0,327,2,2,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,19,7,1
22,0,101,3,1,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,2,1,1
11,0,76,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
21,0,64,2,2,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,1,2,1
74,0,203,4,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,1,0
15,0,99,3,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,9,0,1
17,0,100,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,12,-2,1
14,0,250,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1
6,0,186,2,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0
26,0,90,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
18,0,117,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
21,0,97,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
21,0,261,3,1,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,22,11,1
19,0,149,3,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,4,1
21,0,103,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,-2,1
15,0,92,3,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,10,-1,1
15,0,125,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,1
25,0,98,3,1,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,7,12,1
21,0,56,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,5,-1,1
21,0,262,3,1,0,1,1,0,0,0,1,4,0,0,1,0,0,1,0,11,-1,1
18,0,243,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,11,1,1
19,0,96,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,-1,1
23,0,256,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,357,2,1,0,1,0,0,0,0,0,8,0,1,1,1,1,1,0,-1,4,1
17,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
15,0,92,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
15,0,100,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1
18,0,84,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0
22,0,250,2,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,5,0,1
19,0,254,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1
16,0,103,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
31,0,100,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,1
17,0,98,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,1
17,0,94,3,1,0,1,1,0,1,0,0,21,1,1,1,1,1,1,0,17,2,1
21,0,180,4,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,6,2,1
23,0,98,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
17,0,191,2,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10,3,1
16,0,93,3,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5,4,1
14,0,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,98,3,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,11,1,1
15,0,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
27,0,99,3,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,7,1,1
41,0,117,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16,0,252,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
28,0,101,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0
18,0,98,3,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,3,3,1
16,0,345,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
16,0,102,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,5,1
20,0,149,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,19,9,1
24,0,94,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,20,7,1
25,0,97,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1
21,0,97,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,4,-1,1
11,0,97,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-1,0
47,0,94,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
19,0,48,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,342,2,2,0,1,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
24,0,337,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,-1,1
16,0,263,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,1
26,0,91,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1
20,0,300,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
15,0,170,2,1,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1
23,0,97,3,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,36,1,1
21,0,93,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
20,0,104,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,55,0,1
18,0,109,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
13,0,97,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,29,5,1
10,0,110,2,1,0,1,0,1,0,0,0,3,0,1,1,1,0,0,0,5,2,1
15,0,102,3,1,0,1,1,0,0,0,0,21,0,1,1,1,1,1,0,4,3,1
27,0,234,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,0
20,0,252,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1
23,0,72,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,1
24,0,48,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
34,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0
19,0,149,3,2,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,19,7,1
25,0,96,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1
11,0,245,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,1,1
42,0,96,2,2,0,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,1,0
21,0,90,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
37,0,217,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
15,0,305,2,1,0,1,1,0,0,0,1,4,0,1,0,0,1,0,0,1,1,1
25,0,96,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23,0,93,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
41,0,370,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
14,0,273,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,26,7,1
18,0,103,3,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,4,1,1
21,0,97,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,18,4,1
20,0,352,2,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,5,0,1
21,0,262,3,1,0,1,0,0,0,0,1,4,0,1,1,1,1,1,0,13,12,1
16,0,369,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
21,0,47,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,-1,1
22,0,92,3,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,9,1,1
22,0,141,2,2,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,7,9,1
17,0,162,2,2,0,1,0,1,0,0,0,16,0,0,1,0,1,0,0,3,0,1
14,0,271,2,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,6,-1,1
11,0,78,2,1,0,1,1,0,0,0,0,3,0,1,0,0,1,1,0,4,-1,1
15,0,324,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
19,0,262,3,1,0,1,0,1,0,0,0,2,0,1,1,0,1,1,0,20,1,1
28,0,225,2,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
14,0,96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,0,342,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,4,1
22,0,98,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,12,10,1
17,0,90,3,1,0,1,0,1,0,0,0,5,0,1,1,0,0,0,0,33,-1,1
14,0,139,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
15,0,98,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
21,0,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
25,0,95,3,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,16,0,1
16,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,92,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22,0,93,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1
19,0,105,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,25,3,1
31,0,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
34,0,96,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
20,0,91,3,1,0,1,1,1,0,0,0,6,0,0,1,0,1,0,0,14,55,1
11,0,36,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,14,-1,0
37,0,341,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,0
28,0,103,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,-1,0
22,0,99,3,1,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,8,0,1
25,0,93,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4,-1,0
22,0,100,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,15,2,1
7,0,213,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
19,0,99,3,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,6,0,1
42,0,325,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,95,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,0,238,3,1,0,1,0,1,0,0,2,5,0,1,0,1,0,0,0,4,9,1
17,0,94,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0,1
16,0,132,2,1,0,1,1,0,1,0,0,2,0,1,1,1,0,1,0,2020,7,1
33,0,41,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19,0,248,3,1,0,1,1,0,0,0,0,4,0,1,1,0,0,0,0,10,3,1
17,0,95,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1
17,0,88,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0
13,0,246,2,1,0,1,1,1,0,0,0,2,0,0,0,0,1,1,1,5,2,1
13,0,134,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1,0
11,0,186,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,0,189,2,2,0,1,1,0,0,0,3,0,0,1,1,0,0,0,0,68,8,1
74,0,207,4,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,2,1,0
74,0,204,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
11,0,98,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
11,0,184,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,0
18,0,112,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0
18,0,259,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
17,0,233,2,2,0,1,1,1,0,0,0,4,0,1,1,0,0,1,0,13,19,1
33,0,350,2,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,-1,1
13,0,111,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,2,1
24,0,95,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0
81,0,208,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,0,97,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21,0,91,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,3,1,1
37,0,38,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0
35,0,340,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,0,351,2,2,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,1,1
23,0,93,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
27,0,105,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
14,0,103,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20,0,256,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0
21,0,94,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,0,206,4,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,2,0
10,0,86,2,1,0,1,1,1,1,0,0,3,1,1,1,0,0,1,0,4,1,1
18,0,94,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-2,0
49,0,297,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
20,0,261,3,1,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,7,7,1
19,0,203,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
20,0,100,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,1
17,0,340,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
22,0,261,3,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1
18,0,237,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,14,-1,1
14,0,131,3,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1
13,0,193,2,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,5,-1,1
19,0,103,9,1,0,1,0,0,0,0,0,6,0,1,1,0,0,1,0,12,1,1
33,0,90,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
44,0,94,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,5,0
24,0,99,3,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,6,1,1
34,0,258,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3,2,1
22,0,176,2,1,0,1,0,0,1,0,10,1,0,0,1,0,0,1,0,14,4,1
11,0,109,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,1,0
13,0,99,3,1,0,1,1,1,0,0,0,19,0,1,1,1,1,1,0,2,0,1
12,0,96,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
9,0,153,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
15,0,49,2,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,4,1,1
34,0,187,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
23,0,296,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,0,297,2,1,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,7,3,1
17,0,98,3,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,24,1,1
15,0,97,3,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,26,7,1
24,0,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
30,0,335,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,0,295,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,11,10,1
19,0,256,3,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,2,6,1
19,0,96,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,7,2,1
19,0,99,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,-1,5,1
11,0,252,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
31,0,337,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,2,0
15,0,187,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
20,0,97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
25,0,92,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-2,2,0
16,0,266,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
17,0,257,3,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,45,0,1
26,0,347,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,25,3,1
33,0,36,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,0
15,0,103,3,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,1
27,0,98,3,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0
39,0,95,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16,0,86,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,16,1
16,0,58,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,100,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,2,0
25,0,97,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
14,0,97,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21,0,93,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
24,0,97,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
17,0,105,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,0,102,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
15,0,68,2,2,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,9,2,1
20,0,89,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1
12,0,283,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1
15,0,192,2,2,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,11,0,1
20,0,99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
15,0,49,2,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,23,0,1
22,0,99,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1
16,0,95,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,1
21,0,88,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
10,0,91,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,0,43,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
26,0,241,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19,0,181,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
25,0,256,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,35,13,1
21,0,254,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1
25,0,91,3,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
19,0,249,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
