DomainLength,IsDomainIP,TLD,TLDLength,NoOfSubDomain,NoOfAmpersandInURL,LineOfCode,HasTitle,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,NoOfImage,NoOfCSS,NoOfJS,NoOfEmptyRef,label
27,0,296,2,2,0,312,1,1,0,1,0,0,3,4,0,0,1,0,0,0,0,114,75,14,28,1
23,0,168,3,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,24,1
45,0,54,3,2,0,2750,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,64,43,12,0,0
22,0,78,4,0,0,2,1,0,1,1,0,0,5,2,0,0,1,0,0,0,0,0,8,31,16,0
23,0,89,2,1,0,2,1,1,0,0,0,0,1,4,0,1,0,0,0,1,0,22,0,15,0,1
25,0,176,4,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,14,0,1
32,0,358,2,1,0,2,0,1,1,0,0,0,3,5,0,0,0,0,0,0,0,160,22,6,0,0
25,0,96,3,1,0,2,1,0,0,1,0,0,0,6,0,0,1,0,0,0,0,87,0,27,0,0
33,0,221,4,2,0,2,1,0,0,0,0,0,3,0,0,1,1,0,0,1,0,2,68,12,0,1
37,0,229,3,1,0,2721,1,1,0,1,0,0,2,9,0,1,1,0,0,1,0,0,48,0,0,0
27,0,184,3,1,0,2157,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,35,2,0,0
16,0,55,3,1,0,11646,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,24,24,1
19,0,362,2,2,0,2,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,1,9,12,0
11,0,190,4,1,0,9098,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,65,6,0,0
17,0,130,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,25,14,22,1
25,0,166,2,0,0,1310,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,21,57,4,0,0
20,0,189,3,1,0,3718,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,40,0,19,8,0
28,0,93,3,2,0,5429,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,50,34,16,0,1
25,0,161,3,2,0,1944,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,29,0,0
19,0,147,3,1,0,4653,1,0,0,0,0,0,5,2,0,1,0,0,0,0,0,71,13,5,0,1
32,0,166,3,0,0,10605,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1
25,0,99,2,1,0,2,1,1,0,1,0,0,2,5,0,0,0,0,0,0,0,54,19,26,11,1
9,0,118,3,1,0,12277,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19,28,0,1
20,0,181,3,1,0,2,1,0,0,1,0,0,0,4,0,1,1,0,0,1,0,45,74,0,22,0
4,0,89,3,2,0,10693,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,40,11,5,0
21,0,158,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,11,16,17,1
21,0,178,2,1,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,58,7,1,33,0
20,0,268,2,1,0,2,1,0,0,1,0,0,6,4,0,0,1,1,0,0,0,0,13,33,0,1
16,0,213,2,1,0,7969,1,0,1,1,0,0,5,2,0,1,0,0,0,0,0,65,5,0,0,1
4,0,158,3,0,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,90,0,8,9,1
23,0,126,3,1,0,24,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,31,0,21,0,1
29,0,92,3,2,0,4833,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,73,0,20,17,1
18,0,193,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,27,7,0
18,0,13,3,1,0,5241,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,26,0,12,0,1
5,0,59,2,2,0,9158,1,0,1,1,0,0,5,0,0,0,0,0,0,1,0,0,20,2,0,0
21,0,161,2,1,0,2,1,0,0,1,0,0,6,3,0,0,1,0,0,0,0,0,0,4,23,0
12,0,99,3,1,0,2,1,0,0,0,0,0,0,6,0,1,0,0,1,1,0,14,0,2,0,1
12,0,174,3,1,0,2,1,0,0,1,0,0,3,6,0,0,1,0,0,1,0,37,32,15,31,0
23,0,211,3,1,0,4871,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21,0,233,2,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,40,16,0,43,1
21,0,218,3,2,0,1974,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,149,0,6,0,1
20,0,42,3,1,0,8505,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,8,13,2,0
10,0,254,2,2,0,4339,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,19,12,6,0,1
35,0,206,3,0,0,7931,1,0,0,1,0,0,7,3,0,1,1,0,0,0,0,18,34,6,5,0
7,0,238,3,1,0,5740,1,1,0,0,0,0,0,7,0,1,1,0,0,1,0,10,40,10,13,0
14,0,193,2,1,0,12034,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,29,0,32,14,1
27,0,109,2,1,0,11846,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,49,20,0,0,1
36,0,162,3,1,0,4685,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,6,3,0,1
43,0,133,3,1,0,2,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,24,19,0,1
27,0,65,3,1,0,2,1,0,0,1,0,0,0,7,0,0,1,0,0,0,0,96,0,20,31,1
36,0,2,3,1,0,4403,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,64,0,0,0,0
21,0,122,2,2,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,85,0,0,0,1
31,0,236,3,1,0,7116,1,0,0,1,1,0,2,2,0,0,1,0,0,0,0,87,10,0,9,0
16,0,7,2,1,0,5462,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,71,23,8,0,0
4,0,133,3,1,0,2,1,1,0,0,0,0,5,3,0,0,1,0,0,0,0,0,37,15,15,0
20,0,50,3,1,0,2,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,14,0
4,0,100,2,1,0,570,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,31,18,0,1
5,0,283,2,1,0,6364,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,61,0,8,0,1
33,0,114,3,2,0,2,1,0,1,1,0,0,4,5,0,1,0,0,0,1,0,71,10,17,8,1
18,0,274,3,0,0,11044,1,0,0,0,0,0,4,12,0,1,1,0,0,0,0,40,16,11,11,1
24,0,170,2,2,0,2,1,0,0,0,1,0,2,6,0,1,1,0,0,0,0,19,0,13,1,1
31,0,141,2,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,47,1,0
31,0,348,2,2,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,1
16,0,158,4,0,0,5901,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,53,47,23,0,0
17,0,27,3,1,0,2,1,1,0,1,0,0,2,0,0,1,1,0,0,0,0,22,0,23,37,0
29,0,214,2,1,0,5282,1,0,1,0,0,0,3,4,0,0,1,0,0,0,0,49,0,19,14,0
4,0,229,2,1,0,21853,1,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,2,5,0,0
22,0,169,4,2,0,2,1,0,0,1,1,0,0,8,0,0,0,0,0,0,0,3,42,27,0,0
31,0,266,3,2,0,5671,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34,55,0,0,0
22,0,136,3,2,0,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,29,0,27,0,1
40,0,57,2,1,0,6822,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,16,15,0,1
28,0,96,4,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,108,0,0,4,1
29,0,205,3,2,0,2,1,0,1,0,1,0,2,0,0,0,1,1,0,0,0,108,52,26,0,0
5,0,295,3,1,0,2,1,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,1,44,0,1
13,0,129,4,2,0,3014,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17,0,11,1
28,0,79,2,1,0,4125,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,61,0,12,14,1
4,0,114,3,0,0,2,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,110,9,26,18,0
31,0,242,3,2,0,9540,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57,8,0,9,0
23,0,274,3,1,0,6245,1,0,1,1,0,0,1,6,0,0,0,1,0,0,0,224,0,16,14,0
26,0,94,3,1,0,1105,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,159,0,10,0,0
31,0,108,2,1,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,54,17,23,0
41,0,304,3,1,0,6156,1,0,0,0,1,0,2,3,0,1,0,0,0,1,0,47,0,0,0,0
14,0,129,2,2,0,7090,1,1,0,0,0,0,0,6,0,1,0,0,0,0,0,25,96,9,8,0
16,0,103,3,0,0,13404,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,97,0,13,0,0
14,0,252,3,1,0,6813,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,93,0,17,0,1
32,0,96,3,1,0,2,0,1,0,0,0,0,1,6,0,1,0,1,1,0,0,0,0,0,7,1
25,0,171,3,2,0,7914,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,32,34,23,39,1
13,0,146,2,2,0,2,0,0,1,1,1,0,1,6,0,0,1,0,0,0,0,43,0,0,0,1
20,0,305,3,2,0,1217,1,0,0,0,0,0,3,6,0,1,0,0,0,1,0,91,0,15,15,1
14,0,318,3,1,0,7202,1,0,0,1,0,0,4,8,0,0,1,0,0,0,0,159,0,12,0,0
29,0,64,3,0,0,9917,0,1,1,1,0,0,0,2,0,0,1,0,0,1,0,48,0,0,17,1
31,0,197,3,0,0,1148,1,1,0,1,0,0,3,5,0,0,1,0,0,0,0,28,19,34,0,0
28,0,161,3,1,0,2,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,7,8,0
20,0,98,3,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,42,0,1
26,0,133,4,0,0,2998,1,0,0,1,0,0,3,1,0,1,1,0,0,1,0,175,24,9,0,1
18,0,171,3,1,0,5565,1,0,0,1,0,0,7,0,0,1,0,0,0,1,0,128,0,21,26,1
21,0,178,2,2,0,7598,1,0,0,1,0,0,4,3,0,1,0,0,0,0,0,171,41,11,2,1
25,0,8,3,1,0,5703,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,55,0,0,0,1
26,0,230,3,1,0,2,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0
19,0,91,3,1,0,2703,1,0,0,0,0,0,7,6,0,0,0,0,0,1,0,0,12,2,0,0
31,0,166,3,0,0,2,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,28,22,12,48,0
20,0,227,2,1,0,1261,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,70,18,17,0
33,0,206,4,1,0,3008,1,0,1,0,0,0,3,7,0,0,0,0,0,0,0,5,1,7,12,1
20,0,323,3,2,0,2,1,1,0,1,1,0,5,2,0,1,1,0,0,0,0,0,27,44,0,0
28,0,2,3,1,0,2,1,1,0,1,0,0,0,7,0,0,1,0,0,1,0,10,0,22,0,0
4,0,69,4,2,0,7498,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,31,0,1
18,0,132,4,1,0,1078,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,40,18,0
23,0,95,3,0,0,2,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,29,20,33,0
8,0,104,2,0,0,4115,1,0,0,0,0,0,5,3,0,1,0,0,0,1,0,56,28,21,22,0
19,0,122,3,2,0,5761,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36,30,18,0,1
26,0,140,3,1,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,46,0,0,33,1
10,0,152,3,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,97,18,0,20,1
41,0,2,3,0,0,17230,1,0,0,1,0,0,1,3,0,1,0,0,0,1,0,123,21,25,0,0
17,0,62,2,0,0,186,1,1,0,1,0,0,8,1,0,1,0,0,0,1,0,0,0,3,0,0
27,0,174,3,1,0,7857,1,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,1,13,0,0
15,0,126,3,1,0,7693,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,72,0,33,0,1
18,0,188,2,2,0,11317,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,152,6,16,4,1
21,0,119,3,2,0,4239,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,78,49,20,22,0
31,0,199,4,1,0,2,1,0,0,1,0,0,5,2,0,1,1,0,0,1,0,0,0,34,12,0
16,0,41,3,2,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,104,0,27,0,0
16,0,14,3,2,0,2747,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,78,6,11,0,0
22,0,120,2,1,1,2907,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,42,52,18,34,0
34,0,165,3,1,0,13121,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,98,0,0,16,0
39,0,232,3,0,0,5488,1,0,1,0,0,0,2,2,0,0,1,0,0,0,0,26,0,26,16,1
25,0,150,3,2,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,83,33,11,18,1
27,0,138,2,1,0,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,58,34,17,3,1
15,0,114,4,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0
4,0,137,2,2,0,1972,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,4,0,0
28,0,85,2,1,0,1852,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,7,33,1,0
28,0,191,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,28,4,41,0
4,0,253,3,1,0,11254,1,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,20,0,1
31,0,204,3,2,0,9096,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,13,0
29,0,170,3,1,0,7700,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,153,4,11,27,1
34,0,98,4,1,0,7525,1,1,0,1,0,0,8,2,0,0,0,0,0,1,0,86,0,0,0,0
36,0,178,2,1,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,33,16,0,1
4,0,246,3,2,0,6163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,27,7,0
21,0,2,3,2,0,6414,1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,64,0,30,0
27,0,85,3,0,0,10327,1,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,20,24,28,1
15,0,279,4,1,0,2,1,0,1,1,0,0,2,8,0,0,1,0,0,0,0,69,50,11,29,1
23,0,183,3,1,0,4082,1,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,21,18,1
27,0,103,3,2,0,987,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,67,0,5,0,0
16,0,173,2,1,0,6534,1,1,0,0,0,0,0,4,0,0,1,0,0,1,0,149,26,10,0,0
28,0,2,3,1,0,1009,1,1,0,1,0,0,3,4,0,1,0,0,0,0,0,45,0,15,30,1
18,0,125,2,1,0,2,1,1,0,0,0,0,7,0,0,1,1,0,0,0,0,28,8,23,18,0
19,0,203,3,1,0,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,27,7,18,0
19,0,101,3,2,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,23,7,0,0
20,0,175,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,44,0,0,0
20,0,90,2,0,0,2,1,0,0,1,0,0,4,7,0,0,0,0,1,0,0,37,13,0,0,0
19,0,138,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,11,0
19,0,141,3,2,0,10269,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,14,3,15,9,0
25,0,254,3,1,0,2,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,47,0,15,0,0
41,0,93,2,2,0,2,1,1,1,1,0,0,0,5,0,0,0,0,0,0,0,31,33,17,0,1
17,0,120,3,1,1,1259,1,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,20,7,12,1
11,0,237,3,2,0,6602,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,60,19,18,6,1
29,0,2,3,1,0,2452,1,1,0,0,0,0,0,5,0,1,1,0,0,0,0,0,38,13,29,1
18,0,182,3,0,0,1445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,21,6,0
4,0,2,3,1,0,1519,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,58,15,0,25,1
18,0,156,3,2,0,13153,1,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,32,18,30,1
25,0,157,3,1,0,7114,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31,0,110,2,1,0,2,1,0,0,1,1,0,0,10,0,0,1,0,1,0,0,0,62,13,0,1
10,0,43,3,1,0,18899,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,81,11,25,0,1
26,0,133,3,2,0,1302,0,0,0,0,0,0,6,2,0,1,1,0,0,0,0,40,0,0,0,0
30,0,140,3,0,0,12033,1,1,0,1,0,0,0,2,0,1,1,0,0,1,0,0,11,12,0,0
39,0,201,2,0,0,2,1,1,1,1,1,0,3,4,0,1,1,0,0,0,0,58,65,0,23,0
37,0,159,3,2,0,4237,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,135,0,20,0,1
12,0,60,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54,29,2,0
32,0,242,3,1,0,4227,1,1,0,0,0,0,5,0,1,0,1,0,0,1,0,65,2,15,0,0
10,0,69,2,1,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,44,2,4,0
27,0,188,3,1,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,18,20,0
16,0,155,3,1,0,658,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,13,21,6,0
15,0,196,2,1,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,1
16,0,174,2,1,0,5071,1,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,32,7,0,1
34,0,120,3,1,0,9972,1,0,0,1,0,0,1,3,0,1,1,1,0,0,0,0,0,23,29,1
22,0,260,4,1,0,2,1,0,0,0,0,0,5,6,0,0,0,0,0,1,0,104,11,0,0,0
15,0,172,3,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,69,67,43,0,0
22,0,227,3,2,0,2,1,1,1,1,0,0,3,5,0,0,0,0,0,0,0,0,33,31,0,0
32,0,103,4,1,0,2,1,0,1,0,1,0,0,6,0,0,0,0,0,0,0,72,0,18,4,0
15,0,79,3,0,0,3866,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,6,0,0
38,0,290,2,1,0,2,0,0,0,1,0,0,0,3,0,1,1,0,0,1,0,0,0,13,0,0
38,0,49,2,0,0,2868,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,129,14,0,0,0
14,0,175,4,1,0,2543,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,150,11,0,17,1
14,0,208,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30,8,13,1
28,0,174,2,2,0,1965,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,4,5,0,1
10,0,194,3,0,0,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,47,15,9,13,0
4,0,147,2,2,0,2,0,1,0,1,1,0,2,3,0,0,1,0,0,0,0,33,16,20,9,0
34,0,183,3,1,0,9676,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,58,59,15,0,0
4,0,155,3,1,0,2,0,0,1,0,0,0,5,2,0,0,1,0,0,0,0,149,0,11,15,1
12,0,72,3,1,0,2,1,0,0,1,0,0,1,7,0,0,0,0,0,0,0,48,0,25,20,0
18,0,166,3,2,0,13106,1,1,0,1,0,0,1,2,0,0,1,0,0,0,0,79,27,24,10,1
12,0,265,3,1,0,7333,1,0,1,1,0,0,2,6,0,0,1,0,1,0,0,56,0,38,4,1
21,0,2,4,2,1,3572,1,0,0,1,0,0,0,7,0,1,1,0,0,0,0,91,10,16,28,0
8,0,182,2,2,0,2,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,72,0,25,0,0
19,0,134,3,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,137,1,23,0,1
19,0,163,2,1,0,9059,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,58,3,0,1
30,0,295,2,2,0,11948,1,1,0,1,0,0,3,7,0,0,1,0,0,0,0,173,0,0,0,1
24,0,300,2,2,0,6673,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,78,8,9,0,1
16,0,108,4,1,0,2,1,0,0,0,0,0,0,3,0,1,0,1,0,1,0,152,0,1,0,1
27,0,115,3,1,0,2,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28,0,2,0
18,0,264,4,1,0,2,1,0,0,0,0,0,5,0,0,1,1,0,0,0,0,20,35,19,12,1
36,0,225,3,2,0,10525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,1
4,0,249,3,1,0,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,134,0,29,22,0
26,0,131,3,0,0,10248,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,141,24,5,0,0
32,0,119,2,2,0,2,1,0,1,1,1,0,2,5,0,0,1,0,0,0,0,57,0,19,7,0
33,0,2,2,1,0,2409,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27,27,0
11,0,72,3,2,0,13733,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1
37,0,15,3,0,0,2,1,0,0,1,0,0,6,0,0,0,0,1,1,0,0,127,39,4,0,1
17,0,113,2,1,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,12,0,1
21,0,172,2,0,0,8891,1,0,0,1,0,0,4,5,0,1,1,0,0,0,0,171,8,13,20,1
21,0,2,3,1,0,3575,1,1,0,1,0,0,0,6,0,0,0,0,0,0,0,71,9,3,6,0
24,0,237,2,1,0,90,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,132,32,11,0,1
6,0,2,3,1,0,2,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,19,39,0,1
29,0,82,3,2,0,2,1,0,0,1,1,0,0,10,0,1,0,0,0,0,0,116,0,31,0,1
33,0,258,2,2,0,2,1,1,0,0,0,0,1,5,0,1,0,0,0,1,0,0,48,3,28,1
13,0,260,3,1,0,2,1,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,31,4,27,0
39,0,74,2,1,0,13389,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,37,51,9,3,0
8,0,340,3,1,0,3108,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,17,10,1
16,0,2,3,2,0,2,1,0,1,1,0,0,10,0,0,1,1,0,0,0,0,65,5,0,0,1
26,0,153,3,2,0,4754,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,42,0,36,0,0
28,0,96,2,1,0,9265,1,1,1,1,1,0,4,6,0,0,1,0,0,1,0,4,50,19,13,1
29,0,127,2,2,0,2,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,62,0,0,0,0
19,0,134,2,2,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,59,23,5,0,1
16,0,159,3,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,71,29,14,12,0
4,0,52,3,1,0,5843,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,23,1
11,0,50,3,1,0,2830,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,24,21,0
10,0,228,2,2,0,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,20,8,4,1
14,0,97,2,0,0,2,0,1,1,0,0,0,0,16,0,1,0,0,1,1,0,38,79,17,0,1
19,0,86,3,1,0,4277,0,1,0,1,0,0,2,12,0,1,1,0,0,0,0,0,0,0,4,0
19,0,257,3,1,0,2,1,0,0,0,0,1,3,7,0,0,0,0,0,0,0,96,0,2,0,0
4,0,189,3,1,0,3570,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,20,17,1,0
25,0,200,2,1,0,6727,1,1,1,1,0,0,1,2,0,1,1,0,0,0,0,91,64,33,0,1
15,0,88,4,1,0,2,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,101,0,16,0,1
45,0,327,4,2,0,1877,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,58,0,12,0,0
23,0,212,3,2,0,4075,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,24,14,0,0
8,0,300,2,2,0,3850,1,0,0,1,0,0,3,9,0,0,1,0,0,1,0,0,0,11,0,0
34,0,2,3,3,0,4759,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
38,0,166,3,2,0,3187,1,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,13,10,1
14,0,58,3,1,0,3669,1,0,1,1,0,0,0,4,0,1,1,0,0,0,0,0,0,13,0,1
23,0,368,2,1,0,13351,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37,4,24,1
30,0,125,3,1,0,2,1,0,0,1,0,0,3,6,0,0,0,0,0,0,0,38,48,0,0,1
4,0,189,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,64,16,3,1
13,0,7,2,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,29,0,11,1
29,0,267,3,1,0,2,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,119,20,13,17,1
13,0,156,3,1,0,225,1,0,1,0,1,0,0,2,0,0,1,0,0,1,0,102,0,16,0,0
31,0,257,2,2,0,19499,1,1,0,1,0,0,4,4,0,1,0,0,0,0,0,0,1,0,0,0
10,0,199,2,2,0,1143,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,16,24,0,1
29,0,133,2,1,0,2,1,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,22,4,35,1
37,0,175,3,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,165,36,18,4,1
27,0,17,2,1,0,2,1,0,1,1,0,0,0,8,0,1,0,1,0,0,0,14,0,12,0,0
12,0,244,2,1,0,4706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,1
20,0,173,3,1,0,8782,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,145,0,23,0,1
30,0,235,4,1,0,2549,1,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,24,0,0
4,0,157,2,1,0,2,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,52,0,11,7,1
